Position,"Track Name",Artist,Streams,URL
77,"All Night (feat. Knox Fortune)","Chance The Rapper",2292781,https://open.spotify.com/track/60xaS8mYBKUW4VQQ666N0T
78,"X (feat. Future)","21 Savage",2196762,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO
79,"The Cure","Lady Gaga",2169254,https://open.spotify.com/track/51PIvodunv6NmX5250zxAh
80,Everyday,"Ariana Grande",2165868,https://open.spotify.com/track/6yL2kTsdVwYnGwPkKGtMd5
81,"No Promises (feat. Demi Lovato)","Cheat Codes",2126209,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
82,"One Dance",Drake,2112059,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
83,"The Night We Met","Lord Huron",2090643,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
84,"Still Got Time",ZAYN,2076527,https://open.spotify.com/track/000xQL6tZNLJzIrtIgxqSl
85,"Losin Control",Russ,2038055,https://open.spotify.com/track/1jkIErXa3YNUX5QIyO6GGR
86,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",2035507,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
87,"24K Magic","Bruno Mars",2029699,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
88,wokeuplikethis*,"Playboi Carti",2027590,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt
89,"Love On The Brain",Rihanna,2026183,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
90,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",2011061,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
91,"Black Beatles","Rae Sremmurd",2007601,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
92,"Solo Dance","Martin Jensen",1967987,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
93,"Break Up Every Night","The Chainsmokers",1962195,https://open.spotify.com/track/6cPyTS0Kk2sc4xQwC93kOg
94,"Both (feat. Drake)","Gucci Mane",1957374,https://open.spotify.com/track/5tFep7dXGd7vEJ668wTPux
95,"Castle on the Hill","Ed Sheeran",1947285,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
96,"Bad Bitch (feat. Ty Dolla $ign)","Bebe Rexha",1935841,https://open.spotify.com/track/4ZJPwET9Jrgpkqi4Vo3Yg8
97,Sacrifices,Drake,1934010,https://open.spotify.com/track/0xl1w2q4VLojeXp4JfazPL
98,"Get Right Witcha",Migos,1911468,https://open.spotify.com/track/76Y0gxtTxN0FyDCYh5qYQj
99,"You Was Right","Lil Uzi Vert",1908510,https://open.spotify.com/track/2ANLarE8yHVsLWW21nj79M
100,Touch,"Little Mix",1901825,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z
101,"September Song","JP Cooper",1892266,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI
102,"Obsession (feat. Jon Bellion)",Vice,1878104,https://open.spotify.com/track/542Xd5qDeLBvgXZXhfW7LE
103,"Slippery (feat. Gucci Mane)",Migos,1857589,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
104,"How Far I'll Go - From ""Moana""","Alessia Cara",1856916,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
105,"The Heart Part 4","Kendrick Lamar",1854593,https://open.spotify.com/track/41eiwHEX8iegmqmS2cf7oX
106,"pick up the phone","Young Thug",1848948,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr
107,"Get It Together",Drake,1847328,https://open.spotify.com/track/7y6c07pgjZvtHI9kuMVqk1
108,"Do Not Disturb",Drake,1814232,https://open.spotify.com/track/2KvHC9z14GSl4YpkNMX384
109,"White Iverson","Post Malone",1782275,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
110,History,"Olivia Holt",1770069,https://open.spotify.com/track/0WCEaydwN65cvwaW8aqptF
