Position,"Track Name",Artist,Streams,URL
7,"Say You Won't Let Go","James Arthur",18246488,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
8,"Don't Wanna Know","Maroon 5",17856272,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
9,"I Feel It Coming","The Weeknd",17431660,https://open.spotify.com/track/4RepvCWqsP6zBuzvwYibAS
10,"Fake Love",Drake,17347456,https://open.spotify.com/track/6NMNgWgEAzde5M8U3lc6FN
11,"Let Me Love You","DJ Snake",16672719,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
12,"24K Magic","Bruno Mars",15695641,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
13,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,15103353,https://open.spotify.com/track/1FvU97lrWOG2NRxErh6OZz
14,"Call On Me - Ryan Riback Extended Remix",Starley,14876819,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
15,Chantaje,Shakira,14501602,https://open.spotify.com/track/1WniHvhq9zTkny0WvGXX8o
16,"Black Beatles","Rae Sremmurd",14460505,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
17,"Just Hold On","Steve Aoki",13745048,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
18,"Bad Things - With Camila Cabello","Machine Gun Kelly",13227050,https://open.spotify.com/track/56cswAa9WdFBsjsTyPBAKA
19,"One Dance",Drake,12749431,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
20,"In the Name of Love","Martin Garrix",12717803,https://open.spotify.com/track/23L5CiUhw2jV1OIMwthR3S
21,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",12627399,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
22,"Side To Side","Ariana Grande",12572514,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
23,Mercy,"Shawn Mendes",11520827,https://open.spotify.com/track/3OalxlWH0v14kyBcNBMINt
24,"All We Know","The Chainsmokers",11052296,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK
25,Starving,"Hailee Steinfeld",10556353,https://open.spotify.com/track/6DG2g1UhROp5pnM8fx7zH2
26,"My Way","Calvin Harris",10202964,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
27,"All Night","The Vamps",9920051,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW
28,Heathens,"Twenty One Pilots",9876331,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
29,"I Would Like","Zara Larsson",9682390,https://open.spotify.com/track/0HVj61S4pQJdQhgZP61G65
30,"Scars To Your Beautiful","Alessia Cara",9669491,https://open.spotify.com/track/42ydLwx4i5V49RXHOozJZq
31,"Shed a Light","Robin Schulz",9611779,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
32,"Now and Later","Sage The Gemini",9499198,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd
33,"Hear Me Now",Alok,9408524,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
34,"Love Me Now","John Legend",9347588,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
35,"Treat You Better","Shawn Mendes",9330916,https://open.spotify.com/track/76t5B0ttSAje5KHmQbv88t
36,"How Far I'll Go - From ""Moana""","Alessia Cara",9279935,https://open.spotify.com/track/5EbX5xL3O2xT8FxCpYzgUO
37,"By Your Side","Jonas Blue",9181454,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j
38,"Don't Let Me Down","The Chainsmokers",8941489,https://open.spotify.com/track/1i1fxkWeaMmKEB4T7zqbzK
39,"Reggaetón Lento (Bailemos)",CNCO,8786764,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
40,Alone,"Alan Walker",8584748,https://open.spotify.com/track/3ujORpm8Hf7QWEtfqSAZL8
41,Photograph,"Ed Sheeran",8088843,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL
42,Caroline,Aminé,8061884,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g
43,"The Mack",Nevada,7939264,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO
